regulatoryGene	targetGene	weight	TF_gene	TF
Nitab4.5_0000459g0060	Nitab4.5_0000025g0420	0.04080605	HSF	TF
Nitab4.5_0000497g0200	Nitab4.5_0005485g0020	0.040798706	LIM	TF
Nitab4.5_0000944g0030	Nitab4.5_0002589g0120	0.040788842	C2H2	TF
Nitab4.5_0007303g0020	Nitab4.5_0001453g0100	0.040782421	C3H	TF
Nitab4.5_0000238g0080	Nitab4.5_0002552g0010	0.040781373	Tify	TF
Nitab4.5_0001610g0040	Nitab4.5_0000966g0080	0.040771558	NAC	TF
Nitab4.5_0000149g0170	Nitab4.5_0000288g0110	0.040770572	bZIP	TF
Nitab4.5_0003995g0040	Nitab4.5_0007992g0040	0.040767188	C2C2-Dof	TF
Nitab4.5_0000375g0030	Nitab4.5_0001190g0010	0.040751768	AP2-EREBP	TF
Nitab4.5_0005648g0020	Nitab4.5_0000833g0060	0.04074584	HSF	TF
Nitab4.5_0000850g0070	Nitab4.5_0002814g0030	0.040743963	G2-like	TF
Nitab4.5_0014751g0010	Nitab4.5_0000698g0020	0.040743481	C2H2	TF
Nitab4.5_0001536g0060	Nitab4.5_0000787g0200	0.04074132	bHLH	TF
Nitab4.5_0003871g0010	Nitab4.5_0017610g0010	0.04073612	S1Fa-like	TF
Nitab4.5_0002016g0030	Nitab4.5_0000075g0240	0.040728606	HSF	TF
Nitab4.5_0009714g0010	Nitab4.5_0000244g0120	0.040724504	MYB	TF
Nitab4.5_0009939g0010	Nitab4.5_0011908g0010	0.04071976	HSF	TF
Nitab4.5_0002230g0030	Nitab4.5_0000445g0160	0.040717425	AP2-EREBP	TF
Nitab4.5_0004251g0010	Nitab4.5_0000363g0010	0.040715828	HB	TF
Nitab4.5_0005476g0020	Nitab4.5_0003466g0070	0.040707264	CCAAT	TF
Nitab4.5_0009734g0010	Nitab4.5_0003039g0040	0.040688716	C2C2-CO-like	TF
Nitab4.5_0000974g0020	Nitab4.5_0000006g0100	0.040687134	C2C2-CO-like	TF
Nitab4.5_0007387g0010	Nitab4.5_0007501g0020	0.040684306	C3H	TF
Nitab4.5_0005379g0040	Nitab4.5_0000652g0210	0.04066096	TCP	TF
Nitab4.5_0003577g0040	Nitab4.5_0007164g0010	0.040659115	HB	TF
Nitab4.5_0000040g0110	Nitab4.5_0001979g0030	0.040653959	NAC	TF
Nitab4.5_0002760g0050	Nitab4.5_0003583g0030	0.040653579	bZIP	TF
Nitab4.5_0003995g0040	Nitab4.5_0001022g0030	0.040650248	C2C2-Dof	TF
Nitab4.5_0005648g0020	Nitab4.5_0000705g0070	0.04064316	HSF	TF
Nitab4.5_0002543g0050	Nitab4.5_0002167g0090	0.040638687	bZIP	TF
Nitab4.5_0001960g0120	Nitab4.5_0006190g0010	0.040636271	TUB	TF
Nitab4.5_0002419g0050	Nitab4.5_0004861g0030	0.04062536	AP2-EREBP	TF
Nitab4.5_0001304g0070	Nitab4.5_0013376g0010	0.040625112	C2C2-Dof	TF
Nitab4.5_0009447g0010	Nitab4.5_0002859g0020	0.040615098	bZIP	TF
Nitab4.5_0010053g0010	Nitab4.5_0000578g0190	0.040612847	HB	TF
Nitab4.5_0000850g0070	Nitab4.5_0000989g0080	0.040609301	G2-like	TF
Nitab4.5_0001180g0060	Nitab4.5_0001591g0210	0.040608931	HB	TF
Nitab4.5_0000287g0240	Nitab4.5_0000343g0370	0.04059988	bZIP	TF
Nitab4.5_0000599g0020	Nitab4.5_0016172g0010	0.040597775	MADS	TF
Nitab4.5_0004657g0030	Nitab4.5_0003969g0040	0.040590141	ARF	TF
Nitab4.5_0001546g0010	Nitab4.5_0014911g0010	0.040582235	Tify	TF
Nitab4.5_0007740g0010	Nitab4.5_0004576g0010	0.040576257	C2C2-Dof	TF
Nitab4.5_0001555g0080	Nitab4.5_0000170g0180	0.04057507	DBP	TF
Nitab4.5_0005990g0020	Nitab4.5_0000104g0160	0.040569887	AP2-EREBP	TF
Nitab4.5_0000850g0070	Nitab4.5_0000244g0120	0.040567398	G2-like	TF
Nitab4.5_0001453g0100	Nitab4.5_0007303g0020	0.040564404	C3H	TF
Nitab4.5_0000115g0100	Nitab4.5_0000351g0200	0.040557344	NAC	TF
Nitab4.5_0002419g0050	Nitab4.5_0001094g0010	0.040545637	AP2-EREBP	TF
Nitab4.5_0000188g0310	Nitab4.5_0001231g0050	0.040539304	NAC	TF
Nitab4.5_0011669g0010	Nitab4.5_0000109g0020	0.04052901	Tify	TF
Nitab4.5_0002589g0060	Nitab4.5_0002279g0100	0.040526416	Sigma70-like	TF
Nitab4.5_0001180g0220	Nitab4.5_0000152g0220	0.040525993	MYB	TF
Nitab4.5_0005930g0040	Nitab4.5_0019108g0010	0.040518523	bHLH	TF
Nitab4.5_0000280g0010	Nitab4.5_0001109g0030	0.040513907	AP2-EREBP	TF
Nitab4.5_0000073g0270	Nitab4.5_0007383g0030	0.040512362	Tify	TF
Nitab4.5_0001930g0010	Nitab4.5_0003259g0070	0.040510524	mTERF	TF
Nitab4.5_0005993g0040	Nitab4.5_0006475g0040	0.040492527	NAC	TF
Nitab4.5_0014911g0010	Nitab4.5_0001101g0160	0.040492483	AP2-EREBP	TF
Nitab4.5_0000892g0150	Nitab4.5_0001244g0180	0.040490081	HB	TF
Nitab4.5_0010572g0010	Nitab4.5_0000085g0010	0.040489622	HB	TF
Nitab4.5_0004614g0010	Nitab4.5_0007628g0040	0.040453284	MYB	TF
Nitab4.5_0005992g0010	Nitab4.5_0013024g0010	0.040441127	WRKY	TF
Nitab4.5_0002260g0010	Nitab4.5_0008661g0050	0.040435146	bHLH	TF
Nitab4.5_0003039g0040	Nitab4.5_0004861g0040	0.040426075	AP2-EREBP	TF
Nitab4.5_0007956g0050	Nitab4.5_0000021g0720	0.04042121	LOB	TF
Nitab4.5_0000005g0090	Nitab4.5_0005193g0030	0.040415872	MYB	TF
Nitab4.5_0000906g0090	Nitab4.5_0000231g0240	0.040410749	MYB	TF
Nitab4.5_0000673g0080	Nitab4.5_0005357g0020	0.040407443	MYB	TF
Nitab4.5_0000850g0070	Nitab4.5_0002210g0070	0.040405291	G2-like	TF
Nitab4.5_0001033g0050	Nitab4.5_0000072g0070	0.040394776	GRF	TF
Nitab4.5_0000850g0070	Nitab4.5_0001891g0100	0.040390016	G2-like	TF
Nitab4.5_0000227g0160	Nitab4.5_0008213g0070	0.040386078	C3H	TF
Nitab4.5_0000850g0070	Nitab4.5_0009877g0020	0.040379925	G2-like	TF
Nitab4.5_0001865g0010	Nitab4.5_0000032g0340	0.040373792	HB	TF
Nitab4.5_0000188g0310	Nitab4.5_0000151g0410	0.040370219	NAC	TF
Nitab4.5_0003182g0070	Nitab4.5_0000403g0030	0.040363399	MADS	TF
Nitab4.5_0027175g0010	Nitab4.5_0002667g0060	0.04035662	C2C2-GATA	TF
Nitab4.5_0001960g0060	Nitab4.5_0002208g0100	0.040355639	MYB	TF
Nitab4.5_0002419g0050	Nitab4.5_0000562g0100	0.040351379	AP2-EREBP	TF
Nitab4.5_0011780g0020	Nitab4.5_0005120g0100	0.040346731	bZIP	TF
Nitab4.5_0007454g0020	Nitab4.5_0000742g0160	0.040339414	bZIP	TF
Nitab4.5_0000599g0020	Nitab4.5_0003309g0010	0.040339204	MADS	TF
Nitab4.5_0001820g0010	Nitab4.5_0004383g0020	0.040320293	MYB	TF
Nitab4.5_0004682g0020	Nitab4.5_0004125g0010	0.040319436	AP2-EREBP	TF
Nitab4.5_0010472g0010	Nitab4.5_0000807g0110	0.040317918	HSF	TF
Nitab4.5_0001519g0010	Nitab4.5_0000288g0110	0.040315981	HSF	TF
Nitab4.5_0025760g0010	Nitab4.5_0005904g0070	0.040307948	WRKY	TF
Nitab4.5_0000989g0080	Nitab4.5_0008331g0020	0.040306432	C2C2-CO-like	TF
Nitab4.5_0007373g0010	Nitab4.5_0000575g0200	0.040303589	ARF	TF
Nitab4.5_0001180g0220	Nitab4.5_0000705g0050	0.040297051	MYB	TF
Nitab4.5_0005489g0010	Nitab4.5_0000759g0290	0.040283352	bZIP	TF
Nitab4.5_0004190g0040	Nitab4.5_0002279g0100	0.040282826	bHLH	TF
Nitab4.5_0002419g0050	Nitab4.5_0003551g0110	0.040281568	AP2-EREBP	TF
Nitab4.5_0007375g0020	Nitab4.5_0002823g0100	0.040276785	WRKY	TF
Nitab4.5_0000208g0350	Nitab4.5_0001073g0090	0.04027387	bHLH	TF
Nitab4.5_0000227g0160	Nitab4.5_0000108g0050	0.040262163	C3H	TF
Nitab4.5_0002289g0130	Nitab4.5_0000084g0310	0.040256999	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0007468g0020	0.040256315	mTERF	TF
Nitab4.5_0000178g0130	Nitab4.5_0000515g0030	0.04025342	MYB	TF
Nitab4.5_0001317g0160	Nitab4.5_0003394g0050	0.04025191	bZIP	TF
Nitab4.5_0009514g0070	Nitab4.5_0000652g0210	0.040250095	PLATZ	TF
Nitab4.5_0025760g0010	Nitab4.5_0003771g0010	0.040240378	WRKY	TF
Nitab4.5_0001453g0100	Nitab4.5_0000212g0270	0.040238151	C3H	TF
Nitab4.5_0000368g0350	Nitab4.5_0009785g0060	0.040235631	GRAS	TF
Nitab4.5_0001865g0010	Nitab4.5_0005164g0030	0.040226279	HB	TF
Nitab4.5_0001180g0220	Nitab4.5_0000167g0130	0.040218036	MYB	TF
Nitab4.5_0000989g0080	Nitab4.5_0003300g0020	0.040216227	C2C2-CO-like	TF
Nitab4.5_0005756g0030	Nitab4.5_0000783g0040	0.040213619	bZIP	TF
Nitab4.5_0007571g0020	Nitab4.5_0009820g0050	0.040212523	AP2-EREBP	TF
Nitab4.5_0010572g0010	Nitab4.5_0004339g0030	0.040206334	HB	TF
Nitab4.5_0012806g0010	Nitab4.5_0000598g0020	0.040197614	C2H2	TF
Nitab4.5_0005992g0010	Nitab4.5_0007283g0060	0.040194014	WRKY	TF
Nitab4.5_0003039g0040	Nitab4.5_0002304g0070	0.040193203	AP2-EREBP	TF
Nitab4.5_0003374g0070	Nitab4.5_0000849g0010	0.040177366	bHLH	TF
Nitab4.5_0004752g0020	Nitab4.5_0003138g0030	0.04017535	mTERF	TF
Nitab4.5_0000005g0090	Nitab4.5_0000100g0280	0.040168474	MYB	TF
Nitab4.5_0006144g0030	Nitab4.5_0000105g0250	0.040157706	MYB	TF
Nitab4.5_0014911g0010	Nitab4.5_0004393g0010	0.040155611	AP2-EREBP	TF
Nitab4.5_0000913g0020	Nitab4.5_0003498g0020	0.040146556	NAC	TF
Nitab4.5_0009939g0010	Nitab4.5_0007860g0010	0.040144502	HSF	TF
Nitab4.5_0009447g0010	Nitab4.5_0008928g0010	0.040137086	bZIP	TF
Nitab4.5_0001317g0160	Nitab4.5_0006389g0020	0.040121388	bZIP	TF
Nitab4.5_0001735g0010	Nitab4.5_0007375g0020	0.040120765	C2H2	TF
Nitab4.5_0000974g0020	Nitab4.5_0003308g0030	0.040119613	C2C2-CO-like	TF
Nitab4.5_0000227g0160	Nitab4.5_0000744g0050	0.04011778	C3H	TF
Nitab4.5_0001180g0060	Nitab4.5_0000307g0030	0.04010938	HB	TF
Nitab4.5_0004282g0040	Nitab4.5_0004989g0030	0.040090026	C2H2	TF
Nitab4.5_0005648g0020	Nitab4.5_0000070g0110	0.04008674	HSF	TF
Nitab4.5_0010572g0010	Nitab4.5_0000437g0050	0.040086291	HB	TF
Nitab4.5_0009939g0010	Nitab4.5_0002016g0030	0.040081058	HSF	TF
Nitab4.5_0001180g0220	Nitab4.5_0000769g0190	0.040067872	MYB	TF
Nitab4.5_0008488g0010	Nitab4.5_0009332g0030	0.040063041	MYB	TF
Nitab4.5_0002881g0030	Nitab4.5_0002326g0120	0.040062294	bHLH	TF
Nitab4.5_0000989g0080	Nitab4.5_0000570g0060	0.040062125	C2C2-CO-like	TF
Nitab4.5_0007330g0040	Nitab4.5_0000255g0020	0.040059373	DBP	TF
Nitab4.5_0001778g0090	Nitab4.5_0008522g0060	0.040049203	HSF	TF
Nitab4.5_0004190g0040	Nitab4.5_0000403g0080	0.040044134	bHLH	TF
Nitab4.5_0011780g0020	Nitab4.5_0006156g0010	0.04003994	bZIP	TF
Nitab4.5_0000227g0160	Nitab4.5_0000584g0040	0.040037493	C3H	TF
Nitab4.5_0000599g0020	Nitab4.5_0001461g0050	0.040029065	MADS	TF
Nitab4.5_0025760g0010	Nitab4.5_0004989g0030	0.040022763	WRKY	TF
Nitab4.5_0000673g0080	Nitab4.5_0026775g0010	0.040005766	MYB	TF
Nitab4.5_0004560g0020	Nitab4.5_0002717g0050	0.040003356	AP2-EREBP	TF
Nitab4.5_0003083g0010	Nitab4.5_0009277g0020	0.040001874	C2C2-GATA	TF
Nitab4.5_0007665g0050	Nitab4.5_0002322g0020	0.039998937	ARF	TF
Nitab4.5_0007303g0020	Nitab4.5_0004702g0010	0.039997377	C3H	TF
Nitab4.5_0003182g0070	Nitab4.5_0002400g0040	0.03999219	MADS	TF
Nitab4.5_0005379g0040	Nitab4.5_0001239g0110	0.039991493	TCP	TF
Nitab4.5_0009395g0020	Nitab4.5_0000816g0150	0.03997235	RWP-RK	TF
Nitab4.5_0000020g0390	Nitab4.5_0000072g0070	0.039962438	OFP	TF
Nitab4.5_0007330g0040	Nitab4.5_0001961g0060	0.039959042	DBP	TF
Nitab4.5_0000497g0200	Nitab4.5_0003779g0100	0.039951501	LIM	TF
Nitab4.5_0000227g0160	Nitab4.5_0008547g0020	0.039950091	C3H	TF
Nitab4.5_0004441g0010	Nitab4.5_0000346g0010	0.039930385	HSF	TF
Nitab4.5_0003219g0010	Nitab4.5_0002401g0030	0.039929218	AP2-EREBP	TF
Nitab4.5_0000850g0070	Nitab4.5_0002342g0170	0.039928222	G2-like	TF
Nitab4.5_0006144g0030	Nitab4.5_0000403g0080	0.03992664	MYB	TF
Nitab4.5_0000673g0080	Nitab4.5_0000864g0050	0.039925245	MYB	TF
Nitab4.5_0004614g0010	Nitab4.5_0000008g0270	0.03992206	MYB	TF
Nitab4.5_0003039g0040	Nitab4.5_0000895g0250	0.039919431	AP2-EREBP	TF
Nitab4.5_0010633g0050	Nitab4.5_0000595g0010	0.039914267	MYB	TF
Nitab4.5_0004246g0040	Nitab4.5_0026287g0010	0.039899581	RWP-RK	TF
Nitab4.5_0009447g0010	Nitab4.5_0000072g0150	0.039896748	bZIP	TF
Nitab4.5_0001546g0010	Nitab4.5_0000503g0010	0.039894449	Tify	TF
Nitab4.5_0001778g0090	Nitab4.5_0000574g0200	0.039872577	HSF	TF
Nitab4.5_0001317g0160	Nitab4.5_0002859g0020	0.039870725	bZIP	TF
Nitab4.5_0001778g0090	Nitab4.5_0002975g0080	0.039862821	HSF	TF
Nitab4.5_0004300g0180	Nitab4.5_0004404g0010	0.039859173	NAC	TF
Nitab4.5_0008332g0020	Nitab4.5_0002860g0010	0.039855533	G2-like	TF
Nitab4.5_0009447g0010	Nitab4.5_0000043g0270	0.039846147	bZIP	TF
Nitab4.5_0010633g0050	Nitab4.5_0005139g0070	0.039845457	MYB	TF
Nitab4.5_0005993g0040	Nitab4.5_0012878g0010	0.039837819	NAC	TF
Nitab4.5_0000497g0200	Nitab4.5_0012046g0010	0.039829695	LIM	TF
Nitab4.5_0009514g0070	Nitab4.5_0005648g0030	0.039829238	PLATZ	TF
Nitab4.5_0008332g0020	Nitab4.5_0001348g0030	0.039828161	G2-like	TF
Nitab4.5_0006628g0020	Nitab4.5_0000907g0080	0.03982768	HB	TF
Nitab4.5_0006479g0010	Nitab4.5_0001284g0060	0.039818101	AP2-EREBP	TF
Nitab4.5_0003182g0070	Nitab4.5_0011228g0020	0.03981578	MADS	TF
Nitab4.5_0000188g0310	Nitab4.5_0000698g0020	0.039815355	NAC	TF
Nitab4.5_0009939g0010	Nitab4.5_0000043g0270	0.039814948	HSF	TF
Nitab4.5_0007386g0010	Nitab4.5_0002208g0100	0.039813624	bZIP	TF
Nitab4.5_0005992g0010	Nitab4.5_0006377g0010	0.039810111	WRKY	TF
Nitab4.5_0003477g0040	Nitab4.5_0004420g0010	0.039808947	bHLH	TF
Nitab4.5_0015619g0010	Nitab4.5_0000053g0180	0.039807605	ABI3VP1	TF
Nitab4.5_0001546g0010	Nitab4.5_0014760g0010	0.039805907	Tify	TF
Nitab4.5_0003182g0070	Nitab4.5_0000218g0070	0.039803155	MADS	TF
Nitab4.5_0025760g0010	Nitab4.5_0006133g0030	0.039802921	WRKY	TF
Nitab4.5_0002419g0050	Nitab4.5_0004097g0050	0.039802849	AP2-EREBP	TF
Nitab4.5_0014751g0010	Nitab4.5_0001513g0040	0.039796173	C2H2	TF
Nitab4.5_0000989g0080	Nitab4.5_0006300g0020	0.039796026	C2C2-CO-like	TF
Nitab4.5_0001817g0020	Nitab4.5_0000659g0110	0.039795309	AP2-EREBP	TF
Nitab4.5_0001453g0100	Nitab4.5_0000143g0420	0.039787793	C3H	TF
Nitab4.5_0010381g0010	Nitab4.5_0001182g0070	0.039770023	bHLH	TF
Nitab4.5_0000058g0020	Nitab4.5_0001711g0060	0.039764054	AP2-EREBP	TF
Nitab4.5_0000892g0150	Nitab4.5_0001079g0120	0.039762829	HB	TF
Nitab4.5_0000115g0100	Nitab4.5_0000564g0200	0.039762813	NAC	TF
Nitab4.5_0015619g0010	Nitab4.5_0005433g0010	0.039756705	ABI3VP1	TF
Nitab4.5_0002419g0050	Nitab4.5_0003771g0010	0.039755239	AP2-EREBP	TF
Nitab4.5_0006144g0030	Nitab4.5_0001043g0030	0.03973899	MYB	TF
Nitab4.5_0007330g0040	Nitab4.5_0001231g0050	0.039737626	DBP	TF
Nitab4.5_0000278g0150	Nitab4.5_0000759g0290	0.039735156	LIM	TF
Nitab4.5_0008488g0010	Nitab4.5_0000037g0210	0.039733543	MYB	TF
Nitab4.5_0009939g0010	Nitab4.5_0000584g0040	0.039729442	HSF	TF
Nitab4.5_0001930g0010	Nitab4.5_0000989g0080	0.039726902	mTERF	TF
Nitab4.5_0000005g0090	Nitab4.5_0018681g0010	0.039724604	MYB	TF
Nitab4.5_0003083g0010	Nitab4.5_0001591g0210	0.039721928	C2C2-GATA	TF
Nitab4.5_0004177g0020	Nitab4.5_0000900g0040	0.039716971	TAZ	TF
Nitab4.5_0000188g0310	Nitab4.5_0003310g0020	0.039716619	NAC	TF
Nitab4.5_0002526g0070	Nitab4.5_0001066g0070	0.039711617	AP2-EREBP	TF
Nitab4.5_0001610g0040	Nitab4.5_0003466g0070	0.039697596	NAC	TF
Nitab4.5_0000188g0310	Nitab4.5_0009332g0030	0.039676692	NAC	TF
Nitab4.5_0002902g0060	Nitab4.5_0011678g0020	0.039670338	AP2-EREBP	TF
Nitab4.5_0000343g0360	Nitab4.5_0001145g0020	0.039666827	Tify	TF
Nitab4.5_0002266g0100	Nitab4.5_0000344g0070	0.039664762	C2C2-GATA	TF
Nitab4.5_0000508g0140	Nitab4.5_0013376g0010	0.039662691	WRKY	TF
Nitab4.5_0000508g0140	Nitab4.5_0014911g0010	0.039662431	WRKY	TF
Nitab4.5_0007665g0050	Nitab4.5_0012489g0020	0.039655071	ARF	TF
Nitab4.5_0001865g0010	Nitab4.5_0000386g0120	0.039654421	HB	TF
Nitab4.5_0005476g0020	Nitab4.5_0004955g0020	0.039653501	CCAAT	TF
Nitab4.5_0000804g0160	Nitab4.5_0002377g0030	0.039649589	bHLH	TF
Nitab4.5_0001304g0070	Nitab4.5_0001120g0010	0.039646948	C2C2-Dof	TF
Nitab4.5_0001317g0160	Nitab4.5_0001551g0070	0.03964201	bZIP	TF
Nitab4.5_0002760g0050	Nitab4.5_0004186g0020	0.039641963	bZIP	TF
Nitab4.5_0000989g0080	Nitab4.5_0011578g0040	0.039641366	C2C2-CO-like	TF
Nitab4.5_0007571g0020	Nitab4.5_0012555g0030	0.039633843	AP2-EREBP	TF
Nitab4.5_0004614g0010	Nitab4.5_0013610g0010	0.039626836	MYB	TF
Nitab4.5_0003995g0040	Nitab4.5_0003820g0010	0.039625594	C2C2-Dof	TF
Nitab4.5_0003182g0070	Nitab4.5_0000023g0480	0.039609335	MADS	TF
Nitab4.5_0001865g0010	Nitab4.5_0007628g0040	0.039608126	HB	TF
Nitab4.5_0000227g0160	Nitab4.5_0006188g0010	0.039606115	C3H	TF
Nitab4.5_0005756g0030	Nitab4.5_0002613g0030	0.039593856	bZIP	TF
Nitab4.5_0000375g0030	Nitab4.5_0001625g0070	0.039591068	AP2-EREBP	TF
Nitab4.5_0004154g0040	Nitab4.5_0007176g0020	0.039582758	bHLH	TF
Nitab4.5_0000533g0010	Nitab4.5_0001022g0030	0.03957913	AP2-EREBP	TF
Nitab4.5_0001762g0010	Nitab4.5_0009845g0010	0.039578902	HSF	TF
Nitab4.5_0009714g0010	Nitab4.5_0007468g0020	0.039577091	MYB	TF
Nitab4.5_0000895g0070	Nitab4.5_0005329g0050	0.039574422	MYB	TF
Nitab4.5_0000005g0090	Nitab4.5_0006300g0020	0.039572718	MYB	TF
Nitab4.5_0001546g0010	Nitab4.5_0000595g0010	0.03956745	Tify	TF
Nitab4.5_0001865g0010	Nitab4.5_0004108g0020	0.039566818	HB	TF
Nitab4.5_0000238g0080	Nitab4.5_0008855g0050	0.039551058	Tify	TF
Nitab4.5_0000188g0310	Nitab4.5_0001005g0110	0.03954104	NAC	TF
Nitab4.5_0005850g0010	Nitab4.5_0008210g0040	0.039524494	LIM	TF
Nitab4.5_0008692g0010	Nitab4.5_0007176g0020	0.039522325	C2C2-Dof	TF
Nitab4.5_0004177g0020	Nitab4.5_0001799g0070	0.039512001	TAZ	TF
Nitab4.5_0005779g0040	Nitab4.5_0004214g0010	0.03950871	HB	TF
Nitab4.5_0008680g0030	Nitab4.5_0001979g0030	0.039505423	bHLH	TF
Nitab4.5_0000070g0110	Nitab4.5_0002823g0100	0.039501932	MYB	TF
Nitab4.5_0000599g0020	Nitab4.5_0000360g0100	0.039495273	MADS	TF
Nitab4.5_0005779g0040	Nitab4.5_0000856g0010	0.039478653	HB	TF
Nitab4.5_0001304g0070	Nitab4.5_0014911g0010	0.039477578	C2C2-Dof	TF
Nitab4.5_0006852g0070	Nitab4.5_0003136g0020	0.039477467	HSF	TF
Nitab4.5_0005993g0040	Nitab4.5_0013616g0020	0.039474388	NAC	TF
Nitab4.5_0000284g0090	Nitab4.5_0004438g0050	0.03947396	TAZ	TF
Nitab4.5_0000497g0200	Nitab4.5_0002367g0010	0.039466723	LIM	TF
Nitab4.5_0007740g0010	Nitab4.5_0008303g0010	0.039462892	C2C2-Dof	TF
Nitab4.5_0002289g0130	Nitab4.5_0004147g0050	0.039461116	AP2-EREBP	TF
Nitab4.5_0003039g0040	Nitab4.5_0006922g0010	0.039455907	AP2-EREBP	TF
Nitab4.5_0003374g0070	Nitab4.5_0002170g0100	0.039447436	bHLH	TF
Nitab4.5_0006852g0070	Nitab4.5_0000025g0420	0.039439436	HSF	TF
Nitab4.5_0003039g0040	Nitab4.5_0006226g0010	0.039427764	AP2-EREBP	TF
Nitab4.5_0004821g0020	Nitab4.5_0002629g0030	0.039421111	MYB	TF
Nitab4.5_0012806g0010	Nitab4.5_0006133g0030	0.039417196	C2H2	TF
Nitab4.5_0001865g0010	Nitab4.5_0001013g0090	0.039415573	HB	TF
Nitab4.5_0010633g0050	Nitab4.5_0004393g0010	0.039413802	MYB	TF
Nitab4.5_0002234g0050	Nitab4.5_0000288g0110	0.039403332	GRAS	TF
Nitab4.5_0005379g0040	Nitab4.5_0013024g0010	0.039398709	TCP	TF
Nitab4.5_0001778g0090	Nitab4.5_0002728g0050	0.039398503	HSF	TF
Nitab4.5_0005648g0020	Nitab4.5_0000170g0180	0.039396793	HSF	TF
Nitab4.5_0003995g0040	Nitab4.5_0002567g0020	0.039394986	C2C2-Dof	TF
Nitab4.5_0010633g0050	Nitab4.5_0007319g0050	0.039380921	MYB	TF
Nitab4.5_0002419g0050	Nitab4.5_0000588g0250	0.039380201	AP2-EREBP	TF
Nitab4.5_0000021g0670	Nitab4.5_0024309g0010	0.039365803	HSF	TF
Nitab4.5_0002234g0050	Nitab4.5_0002443g0040	0.039363833	GRAS	TF
Nitab4.5_0000058g0020	Nitab4.5_0009493g0010	0.039350541	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0005710g0070	0.039339188	mTERF	TF
Nitab4.5_0000913g0020	Nitab4.5_0004847g0060	0.03933419	NAC	TF
Nitab4.5_0009939g0010	Nitab4.5_0010472g0010	0.039330378	HSF	TF
Nitab4.5_0003083g0010	Nitab4.5_0008680g0030	0.039326654	C2C2-GATA	TF
Nitab4.5_0000280g0010	Nitab4.5_0000496g0170	0.039325387	AP2-EREBP	TF
Nitab4.5_0001082g0060	Nitab4.5_0008787g0010	0.039323093	TCP	TF
Nitab4.5_0013336g0010	Nitab4.5_0009150g0010	0.039322878	ARF	TF
Nitab4.5_0000304g0070	Nitab4.5_0001970g0070	0.039310732	ARF	TF
Nitab4.5_0004614g0010	Nitab4.5_0000345g0070	0.039305686	MYB	TF
Nitab4.5_0009447g0010	Nitab4.5_0000060g0050	0.039305048	bZIP	TF
Nitab4.5_0005992g0010	Nitab4.5_0000306g0040	0.039299407	WRKY	TF
Nitab4.5_0000926g0010	Nitab4.5_0000231g0050	0.039292283	BBR/BPC	TF
Nitab4.5_0000188g0310	Nitab4.5_0005156g0050	0.039280946	NAC	TF
Nitab4.5_0000888g0030	Nitab4.5_0014911g0010	0.039274051	AP2-EREBP	TF
Nitab4.5_0001304g0070	Nitab4.5_0003914g0020	0.039265745	C2C2-Dof	TF
Nitab4.5_0006144g0030	Nitab4.5_0000375g0270	0.039260446	MYB	TF
Nitab4.5_0000227g0160	Nitab4.5_0002859g0020	0.039258969	C3H	TF
Nitab4.5_0009714g0010	Nitab4.5_0003300g0020	0.039258877	MYB	TF
Nitab4.5_0001930g0010	Nitab4.5_0014403g0020	0.039258876	mTERF	TF
Nitab4.5_0006156g0010	Nitab4.5_0000164g0190	0.039248708	S1Fa-like	TF
Nitab4.5_0000716g0250	Nitab4.5_0001727g0170	0.03923793	HSF	TF
Nitab4.5_0000188g0310	Nitab4.5_0000403g0030	0.039230227	NAC	TF
Nitab4.5_0001960g0120	Nitab4.5_0002889g0050	0.039223124	TUB	TF
Nitab4.5_0005472g0050	Nitab4.5_0012805g0010	0.039223057	NAC	TF
Nitab4.5_0001930g0010	Nitab4.5_0000898g0160	0.03920805	mTERF	TF
Nitab4.5_0003995g0040	Nitab4.5_0027240g0010	0.039204788	C2C2-Dof	TF
Nitab4.5_0007330g0040	Nitab4.5_0001823g0020	0.039201927	DBP	TF
Nitab4.5_0005665g0050	Nitab4.5_0005900g0100	0.039191602	C2H2	TF
Nitab4.5_0015619g0010	Nitab4.5_0004097g0050	0.039188331	ABI3VP1	TF
Nitab4.5_0007480g0030	Nitab4.5_0001308g0040	0.039173546	bZIP	TF
Nitab4.5_0000188g0310	Nitab4.5_0001823g0010	0.039169845	NAC	TF
Nitab4.5_0000892g0150	Nitab4.5_0009367g0020	0.039160366	HB	TF
Nitab4.5_0001865g0010	Nitab4.5_0000286g0050	0.039156151	HB	TF
Nitab4.5_0025760g0010	Nitab4.5_0001461g0050	0.039155438	WRKY	TF
Nitab4.5_0001180g0220	Nitab4.5_0006706g0030	0.039154638	MYB	TF
Nitab4.5_0002289g0130	Nitab4.5_0001034g0100	0.039152946	AP2-EREBP	TF
Nitab4.5_0001778g0090	Nitab4.5_0003969g0060	0.039152392	HSF	TF
Nitab4.5_0022090g0010	Nitab4.5_0000300g0140	0.039147717	RWP-RK	TF
Nitab4.5_0000497g0200	Nitab4.5_0000350g0050	0.039147057	LIM	TF
Nitab4.5_0005726g0020	Nitab4.5_0009635g0010	0.039145544	HB	TF
